subject,game_id,local_index
AJ Brown,W18,44.80154664870376
Quinyon Mitchell,W18,66.73235198531971
Zack Baun,W18,71.24481975868126
Josh Allen,W18,20.52809657589177
James Cook,W18,71.66622304206574
Dalton Kincaid,W18,39.44689929317438
Matt Milano,W18,45.76834661753731
Greg Rousseau,W18,47.86684994687415
Joe Burrow,W18,18.06314936815926
JaMarr Chase,W18,0.8016649258755637
Tee Higgins,W18,57.67942469593168
Trey Hendrickson,W18,62.47806956070454
Evan McPherson,W18,42.86263003349517
Daniel Jones,W18,47.26045902595319
Jonathan Taylor,W18,0.0
Michael Pittman Jr,W18,64.36304874420982
Laiatu Latu,W18,50.494303319857735
Patrick Mahomes,W18,27.86087328896944
Travis Kelce,W18,77.65165852399483
Caleb Williams,W18,97.33770656820997
DJ Moore,W18,34.35655073852043
Rome Odunze,W18,58.092640475870205
Jaylon Johnson,W18,10.615088301691827
Baker Mayfield,W18,20.71841982618349
Mike Evans,W18,34.81263131026077
Chris Godwin,W18,46.03610988432451
Antoine Winfield Jr,W18,100.0
Vita Vea,W18,82.23901043942013
Sam Darnold,W18,30.88587583391312
Jaxon Smith-Njigba,W18,68.88406369846808
Tariq Woolen,W18,44.51618686496985
Kenneth Walker III,W18,77.41287947935582
Devon Witherspoon,W18,20.85066014736673
Dak Prescott,W18,23.67580864918508
CeeDee Lamb,W18,30.06060241018456
Quinnen Williams,W18,15.336500280191318
Javonte Williams,W18,49.2077772185738
George Pickens,W18,26.537152548886
Drake Maye,W18,50.365772405900486
TreVeyon Henderson,W18,93.7072663014932
Stefon Diggs,W18,47.39493693113249
Christian Gonzalez,W18,39.26236270016721
Josh Allen,W9,3.123610079522728
James Cook,W9,58.887961336564246
Dalton Kincaid,W9,90.57485260201256
Matt Milano,W9,33.04412070397256
Greg Rousseau,W9,61.23838494958815
Joe Burrow,W9,40.0350532042293
JaMarr Chase,W9,0.0
Tee Higgins,W9,41.04717832668295
Trey Hendrickson,W9,23.40151763630546
Evan McPherson,W9,37.51090225238588
Daniel Jones,W9,19.93875230470525
Jonathan Taylor,W9,40.68620661357783
Michael Pittman Jr,W9,70.54075981121531
Quenton Nelson,W9,67.79509582872424
Laiatu Latu,W9,82.29886906103272
Patrick Mahomes,W9,28.623503715192555
Caleb Williams,W9,78.3972550831015
DJ Moore,W9,92.08663214917745
Keenan Allen,W9,66.21983752836412
Rome Odunze,W9,31.40519618231817
Jaylon Johnson,W9,11.33844747566434
Sam Darnold,W9,100.0
Jaxon Smith-Njigba,W9,94.0243028885139
Tariq Woolen,W9,56.18938562655592
Kenneth Walker III,W9,93.56162782339146
Devon Witherspoon,W9,49.02543017924314
Dak Prescott,W9,46.740947404444256
CeeDee Lamb,W9,29.159637587894576
Quinnen Williams,W9,85.56347047708425
Javonte Williams,W9,62.87862108440236
George Pickens,W9,38.22968347375878
Drake Maye,W9,91.14641778326818
TreVeyon Henderson,W9,66.90873649427633
Stefon Diggs,W9,78.21678302031572
Kayshon Boutte,W9,55.156831903220194
