subject,game_id,local_index
Saquon Barkley,W15,75.5840473248576
AJ Brown,W15,65.59625146497098
Quinyon Mitchell,W15,85.00795560489958
Zack Baun,W15,71.91306939287935
Josh Allen,W15,32.29920931063497
James Cook,W15,52.91436001167058
Dalton Kincaid,W15,62.64232613149768
Matt Milano,W15,74.51599850089151
Greg Rousseau,W15,28.414464476523566
Joe Burrow,W15,23.98084366273119
JaMarr Chase,W15,75.30131277497904
Tee Higgins,W15,25.973825686123668
Trey Hendrickson,W15,46.50368822329127
Evan McPherson,W15,58.19138559629338
Daniel Jones,W15,51.08325740068539
Jonathan Taylor,W15,56.312166945378635
Michael Pittman Jr,W15,55.458539689142604
Quenton Nelson,W15,55.73951429532973
Laiatu Latu,W15,61.26965318839596
Patrick Mahomes,W15,26.184012811775975
Travis Kelce,W15,64.9954232632449
Chris Jones,W15,71.70158651333354
Caleb Williams,W15,84.67004876425791
DJ Moore,W15,71.95516231356616
Keenan Allen,W15,45.75753017201237
Rome Odunze,W15,62.3002211245762
Jaylon Johnson,W15,88.57783264411299
Baker Mayfield,W15,35.58125224837776
Mike Evans,W15,27.680345464170404
Chris Godwin,W15,26.455746263772006
Antoine Winfield Jr,W15,0.0
Vita Vea,W15,81.83121213698605
Sam Darnold,W15,38.93197781378666
Jaxon Smith-Njigba,W15,75.23217609345927
Tariq Woolen,W15,37.75123745959368
Kenneth Walker III,W15,100.0
Devon Witherspoon,W15,73.6491044985905
Dak Prescott,W15,27.787706855199396
CeeDee Lamb,W15,61.11066082308271
Quinnen Williams,W15,43.1110637729845
Javonte Williams,W15,52.789042778131304
George Pickens,W15,36.8317078548145
Drake Maye,W15,64.36214528079408
TreVeyon Henderson,W15,68.40928441156898
Stefon Diggs,W15,40.78195320079597
Kayshon Boutte,W15,95.56001284461847
Jalen Hurts,W16,45.656870405279136
Saquon Barkley,W16,51.07681284792722
AJ Brown,W16,50.96724438278276
Quinyon Mitchell,W16,64.35928617891827
Zack Baun,W16,63.14657804076093
Josh Allen,W16,59.27204910495472
James Cook,W16,71.31338574757014
Dalton Kincaid,W16,61.85628835196597
Matt Milano,W16,58.54113730807157
Greg Rousseau,W16,87.30841684025079
Joe Burrow,W16,79.37910845724522
JaMarr Chase,W16,32.44672365714397
Tee Higgins,W16,85.48849774349826
Trey Hendrickson,W16,59.54154286703951
Evan McPherson,W16,79.98412742510463
Daniel Jones,W16,56.197808447545704
Jonathan Taylor,W16,42.019132545620266
Michael Pittman Jr,W16,41.03236552246102
Quenton Nelson,W16,44.28586172736493
Laiatu Latu,W16,51.044300938253265
Patrick Mahomes,W16,62.4353476626313
Travis Kelce,W16,93.90854760337592
Xavier Worthy,W16,0.0
Caleb Williams,W16,72.03883060450401
DJ Moore,W16,86.87199596987412
Rome Odunze,W16,53.13487124611736
Jaylon Johnson,W16,61.63135776000512
Baker Mayfield,W16,43.891921500326106
Mike Evans,W16,44.38031217220211
Chris Godwin,W16,62.49686856937576
Antoine Winfield Jr,W16,74.11629533849144
Vita Vea,W16,28.470950075914725
Sam Darnold,W16,63.35260173618808
Jaxon Smith-Njigba,W16,76.16965359513651
Tariq Woolen,W16,66.16588164326599
Kenneth Walker III,W16,56.73214297831895
Devon Witherspoon,W16,71.36370748244876
Dak Prescott,W16,63.49302517691824
CeeDee Lamb,W16,75.68935408412408
Quinnen Williams,W16,55.48724219521945
Javonte Williams,W16,62.89900365416211
George Pickens,W16,56.19786151288173
Drake Maye,W16,93.66481365507329
TreVeyon Henderson,W16,61.11097614156493
Stefon Diggs,W16,100.0
Christian Gonzalez,W16,65.27812181868714
Kayshon Boutte,W16,59.17435701585146
Jalen Hurts,W17,36.59161423718822
Saquon Barkley,W17,33.82705555199957
AJ Brown,W17,28.37548452615391
Quinyon Mitchell,W17,33.32199774596564
Zack Baun,W17,74.23437966921837
Josh Allen,W17,35.885133494669866
James Cook,W17,29.504409982911568
Dalton Kincaid,W17,39.28336512751248
Matt Milano,W17,83.48973139585955
Greg Rousseau,W17,59.479206921315544
Joe Burrow,W17,50.500359035429035
JaMarr Chase,W17,26.019267962921454
Tee Higgins,W17,65.31125784919935
Trey Hendrickson,W17,35.16687245891592
Evan McPherson,W17,62.73781866971183
Daniel Jones,W17,28.299362356286107
Jonathan Taylor,W17,53.67457507728898
Michael Pittman Jr,W17,39.763373305899584
Quenton Nelson,W17,63.489279362698646
Laiatu Latu,W17,20.5029280320525
Patrick Mahomes,W17,58.927597932148636
Travis Kelce,W17,94.08616967592187
Xavier Worthy,W17,0.0
Caleb Williams,W17,37.73355849079818
DJ Moore,W17,32.674214185033776
Keenan Allen,W17,67.15686665876241
Rome Odunze,W17,59.69723987585746
Jaylon Johnson,W17,62.822588530238654
Baker Mayfield,W17,43.943233446850385
Mike Evans,W17,63.38490854692903
Chris Godwin,W17,37.78259699150822
Antoine Winfield Jr,W17,29.902095997045603
Vita Vea,W17,20.69108965266225
Sam Darnold,W17,32.52221776734685
Jaxon Smith-Njigba,W17,63.67654608987999
Tariq Woolen,W17,48.417183793184485
Kenneth Walker III,W17,49.92474758834916
Devon Witherspoon,W17,48.11898079415695
Dak Prescott,W17,48.51250018017225
CeeDee Lamb,W17,33.207658948363495
Quinnen Williams,W17,62.04735788303874
Javonte Williams,W17,33.32382041751824
George Pickens,W17,48.435217604359224
Drake Maye,W17,63.02956457162541
Stefon Diggs,W17,42.107678345151065
Christian Gonzalez,W17,100.0
Kayshon Boutte,W17,55.00219120176785
Jalen Hurts,W18,35.71851334156698
Saquon Barkley,W18,18.407184683355375
